Record Date,FEI Number,Legal Name,Record Type,Publish Date,Download,Record ID
2018-02-15,1000623515,Suven Pharmaceuticals Limited,483,2018-05-24,https://www.fda.gov/media/112355/download,287840
2018-05-01,3003981475,Biocon Biologics Limited,483,2018-05-17,https://www.fda.gov/media/113280/download,287842
2018-03-06,3009883410,EUGIA Pharma Specialities Limited,483,2018-05-17,https://www.fda.gov/media/113288/download,287841
2017-12-12,3005531475,Ophtapharm AG,483,2018-05-03,https://www.fda.gov/media/112841/download,287843
2018-04-13,3008581988,Cipla Limited,483,2018-04-20,https://www.fda.gov/media/112371/download,287844
2018-03-27,3006370524,Alkem Laboratories Ltd,483,2018-04-11,https://www.fda.gov/media/112383/download,287845
2018-03-20,3004956904,Alembic Pharmaceuticals Limited,483,2018-04-10,https://www.fda.gov/media/112668/download,287846
2018-01-25,3004081307,Cipla Limited,483,2018-03-27,https://www.fda.gov/media/112456/download,287847
2018-03-09,3003184497,Dr. Reddy's Laboratories Limited (Chemical Tech Ops - III),483,2018-03-21,https://www.fda.gov/media/111481/download,287848
2018-02-23,3002809586,Sun Pharmaceutical Industries Ltd.,483,2018-03-06,https://www.fda.gov/media/111407/download,287850
2018-02-20,3008461619,Eugia Pharma Specialities Limited,483,2018-03-06,https://www.fda.gov/media/111403/download,287851
2018-01-19,3006644152,Indoco Remedies Limited (Plant I),483,2018-02-15,https://www.fda.gov/media/111224/download,287852
2018-01-19,3007197995,Shilpa Pharma Lifesciences Limited,483,2018-01-30,https://www.fda.gov/media/110913/download,287853
2017-11-17,3012333115,Daewoong Pharmaceutical Co. Ltd. (Hyangnam factory),483,2018-01-22,https://www.fda.gov/media/110647/download,287854
2017-11-30,3009876430,Shilpa Medicare Limited,483,2017-12-08,https://www.fda.gov/media/109822/download,287855
2017-11-11,3005757050,Glenmark Pharmaceuticals Limited,483,2017-12-05,https://www.fda.gov/media/109472/download,287856
2017-08-04,3004610460,Baxter Pharmaceuticals India Pvt Ltd,483,2017-10-19,https://www.fda.gov/media/108507/download,287857
2017-09-15,3002807544,Dr. Reddy's Laboratories (EU) Ltd.,483,2017-09-26,https://www.fda.gov/media/107667/download,287858
2017-09-01,3004021263,Aurobindo Pharma Limited,483,2017-09-26,https://www.fda.gov/media/107676/download,287859
2017-09-19,3004149463,Divi's Laboratories Ltd. (Unit II),483,2017-09-26,https://www.fda.gov/media/107880/download,287860
2017-06-02,3003981475,Biocon Biologics Limited,483,2017-08-03,https://www.fda.gov/media/106768/download,287861
2017-06-16,3009107538,Lupin Limited,483,2017-06-29,https://www.fda.gov/media/106065/download,287864
2017-06-16,3009193040,Dr Reddy's Laboratories Limited,483,2017-06-29,https://www.fda.gov/media/106059/download,287865
2017-05-26,3004554612,Strides Pharma Science Limited,483,2017-06-05,https://www.fda.gov/media/105401/download,287866
2017-05-19,3007549629,Lupin Limited,483,2017-06-02,https://www.fda.gov/media/105812/download,287867
2016-06-17,3002806840,"Sekisui Medical Co., Ltd.",483,2017-05-16,https://www.fda.gov/media/105287/download,287868
2016-01-15,3002806754,Cosma SPA,483,2017-05-11,https://www.fda.gov/media/105095/download,287870
2016-07-01,3004086884,Apitoria Pharma Private Limited,483,2017-05-11,https://www.fda.gov/media/105088/download,287871
2017-04-28,3005029956,Torrent Pharmaceuticals Limited,483,2017-05-11,https://www.fda.gov/media/105126/download,287872
2017-04-07,3003981475,Biocon Biologics Limited,483,2017-05-09,https://www.fda.gov/media/105243/download,287873
2017-04-28,3008461619,Eugia Pharma Specialities Limited,483,2017-05-08,https://www.fda.gov/media/104966/download,287874
2017-04-28,3002949099,Dr. Reddy's Laboratories Ltd.,483,2017-05-04,https://www.fda.gov/media/104844/download,287875
2017-04-18,3004021229,Aurobindo Pharma Ltd,483,2017-05-02,https://www.fda.gov/media/104955/download,287876
2017-04-07,3004819820,Lupin Limited,483,2017-04-27,https://www.fda.gov/media/104901/download,287877
2017-04-04,3002949085,Dr. Reddy's Laboratories Limited CTO VI,483,2017-04-25,https://www.fda.gov/media/104952/download,287878
2017-04-13,3004561553,Sun Pharmaceutical Industries Limited,483,2017-04-21,https://www.fda.gov/media/104698/download,287879
2017-03-10,3006370533,Alkem Laboratories Limited,483,2017-03-28,https://www.fda.gov/media/103917/download,287880
2017-03-08,3005430968,Zydus Lifesciences Limited,483,2017-03-21,https://www.fda.gov/media/111481/download,287881
2017-03-01,3005430968,Zydus Lifesciences Limited,483,2017-03-15,https://www.fda.gov/media/103520/download,287882
2017-01-20,3002806462,Bayer AG,483,2017-02-22,https://www.fda.gov/media/111108/download,287883
2017-02-21,3005447965,Dr. Reddy's Laboratories Limited,483,2017-02-21,https://www.fda.gov/media/103739/download,287884
2017-01-24,3004540906,NATCO Pharma Limited,483,2017-02-01,https://www.fda.gov/media/103190/download,287885
2016-12-16,3008307735,Hetero Labs Limited (Unit V),483,2017-01-13,https://www.fda.gov/media/102486/download,287888
2016-10-25,3004021253,Apitoria Pharma Private Limited,483,2017-01-06,https://www.fda.gov/media/102369/download,287890
2016-12-06,3004149463,Divi's Laboratories Ltd. (Unit II),483,2016-12-28,https://www.fda.gov/media/102644/download,287891
2015-06-18,3003631275,Zhejiang Medicine Co. Ltd. Xinchang Pharmaceutical Factory,483,2016-12-15,https://www.fda.gov/media/102167/download,287893
2016-09-16,3008461619,Eugia Pharma Specialities Limited,483,2016-12-15,https://www.fda.gov/media/102165/download,287892
2016-12-01,3002809586,Sun Pharmaceutical Industries Ltd.,483,2016-12-13,https://www.fda.gov/media/102004/download,287894
2016-07-19,3003259844,Sanofi Winthrop Industrie,483,2016-11-29,https://www.fda.gov/media/101912/download,287896
2016-08-30,3004081307,Cipla Limited,483,2016-11-29,https://www.fda.gov/media/101891/download,287901
2016-08-26,3004610460,Baxter Pharmaceuticals India Pvt Ltd,483,2016-11-29,https://www.fda.gov/media/101899/download,287900
2016-07-17,3004819820,Lupin Limited,483,2016-11-29,https://www.fda.gov/media/101922/download,287897
2016-03-25,3004956904,Alembic Pharmaceuticals Limited,483,2016-11-29,https://www.fda.gov/media/101941/download,287903
2016-09-04,3005124189,Indoco Remedies Limited,483,2016-11-29,https://www.fda.gov/media/101881/download,287899
2016-07-06,3005906909,LUPIN MANUFACTURING SOLUTIONS LIMITED,483,2016-11-29,https://www.fda.gov/media/101931/download,287898
2016-09-29,3006370524,Alkem Laboratories Ltd,483,2016-11-29,https://www.fda.gov/media/101870/download,287902
