fei_number,cro_name_standardized,inspection_id,date_of_inspection,type_of_issue,classification,act/cfr_number,short_description,publish_date,form_483_flag,warning_letter_flag,download,source,record_id,specialization,notable_client,trial_identifier,withdrawals,enrolled,start_date,completion_date,estimated_completion_date,dropout_rate,country,city
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Australia,Subiaco
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Austria,Stockerau
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Austria,Wien
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Bulgaria,Pleven
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Bulgaria,Plovdiv
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Bulgaria,Sofia
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Bulgaria,Sofia
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Bulgaria,Sofia
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Bulgaria,Sofia
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Edmonton
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,St. John's
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,St. John's
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Halifax
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Hamilton
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Hamilton
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Ottawa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Ottawa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,St. Catharines
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Rimouski
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Sainte Foy
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Barrie
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Canada,Quebec
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Czechia,Brno
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Czechia,Hradec Kralove
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Czechia,Plzen
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Czechia,Praha
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Czechia,Uherske Hradiste
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,France,Brest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,France,Le Mans
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,France,Lyon
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,France,Montpellier Cedex 5
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,France,Orleans
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,France,Toulouse Cedex 9
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Berlin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Fulda
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Hamburg
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Heidelberg
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Herne
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Köln
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Osnabrück
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Ratingen
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Rheine
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Rostock
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Traunstein
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Germany,Zerbst
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Greece,Heraklion
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Greece,Larisa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Hungary,Gyula
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Hungary,Kistarcsa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Hungary,Szeged
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Hungary,Veszprem
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Ireland,Dublin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Ireland,Dublin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Ireland,Limerick
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Bergamo
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Genova
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Genova
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Magenta
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Napoli
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Prato
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Roma
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Italy,Verona
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Mexico,Chihuahua
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Mexico,Chihuahua
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Mexico,Guadalajara
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Mexico,Monterrey
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Mexico,San Luis Potosi
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Monaco,Monaco
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Poland,Bydgoszcz
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Poland,Poznan
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Poland,Warszawa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Poland,Warszawa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Poland,Wroclaw
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Portugal,Coimbra
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Portugal,Lisboa
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Portugal,Lisbon
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Portugal,Ponte De Lima
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Portugal,Porto
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Bacau
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Braila
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Bucharest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Bucharest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Bucharest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Bucharest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Bucharest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Cluj-Napoca
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Galati
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Romania,Iasi
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Spain,A Coruna
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Spain,A Coruna
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Spain,Madrid
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Spain,Madrid
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Spain,Sabadell
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Spain,Vigo
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Switzerland,St. Gallen
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,Switzerland,Zürich
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,Ashford
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,Brighton
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,Leeds
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,London
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,Poole
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,Sheffield
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,Upton
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01500278,,915.0,2011-12-31,2015-11-30,,,United Kingdom,Wigan
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT00769041,,57.0,2008-10-31,2009-01-31,,,United States,Madison
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02967159,,14.0,2016-11-24,2017-04-06,,,Germany,Berlin
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Lorient cedex
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Lyon Cedex 08
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Montpellier
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Nice
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Rouen
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Saint Brieuc
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,St Grégoire
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Strasbourg Cedex
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Toulouse Cedex 9
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,France,Villejuif Cedex
,Celerion,,,,,,,,,,,ClinicalTrials,,"Early-phase, bioanalytics","Pfizer, Gilead",NCT03954600,,49.0,2019-05-05,2019-10-02,,,United States,Tempe
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Birmingham
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Yuma
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Little Rock
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Downey
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Duarte
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,La Jolla
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Long Beach
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Los Angeles
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Los Angeles
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,San Francisco
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Aurora
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Tampa
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Atlanta
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Augusta
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Macon
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Chicago
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Evanston
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Lexington
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Baltimore
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Baltimore
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02319044,249.0,267.0,2015-04-15,2016-09-26,,0.9325842696629212,United States,Boston
